testfall_id,stufe,workflow,score_strukturell,score_semantisch,score_gesamt,syntax_gate,fk_gate,pk_rate,pk_tabellen_gesamt,pk_tabellen_mit_pk,fk_referenzen_gesamt,fk_referenzen_ungueltig,entitaet_precision,entitaet_recall,entitaet_f1,entitaet_matched,entitaet_nur_in_referenz,entitaet_nur_in_generiert,attribut_precision,attribut_recall,attribut_f1,attribut_matched,attribut_nur_in_referenz,attribut_nur_in_generiert,beziehung_recall,beziehung_matched,beziehung_nur_in_referenz,beziehung_nur_in_generiert,abweichungen_total,input_tokens,output_tokens,total_tokens,llm_calls,error
TC052,2,oa,1.0,0.4768434134217067,0.6861060480530241,1,1,1.0,9,9,9,0,0.5555555555555556,0.625,0.5882352941176471,5,3,4,0.4358974358974359,0.53125,0.47887323943661975,17,15,22,0.25,2,6,0,24,38336,12894,51230,7,
TC052,2,mad,1.0,0.5075880758807588,0.7045528455284553,1,1,1.0,10,10,11,0,0.5,0.625,0.5555555555555556,5,3,5,0.38,0.59375,0.46341463414634143,19,13,31,0.5,4,4,0,20,47581,16771,64352,8,
TC053,2,sa,1.0,0.46827731092436975,0.6809663865546218,1,1,1.0,7,7,9,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.4117647058823529,0.4117647058823529,0.4117647058823529,14,20,20,0.375,3,5,0,28,2479,1680,4159,1,
TC053,2,ps,1.0,0.5398187633262261,0.7238912579957357,1,1,1.0,7,7,9,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,2,2,0.45454545454545453,0.4411764705882353,0.4477611940298507,15,19,18,0.375,3,5,0,26,9727,5461,15188,3,
TC053,2,iw,1.0,0.4591269841269841,0.6754761904761905,1,1,1.0,7,7,10,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.3684210526315789,0.4117647058823529,0.3888888888888889,14,20,24,0.375,3,5,0,28,28784,11012,39796,6,
TC053,2,oa,1.0,0.5173913043478261,0.7104347826086956,1,1,1.0,8,8,9,0,0.625,0.7142857142857143,0.6666666666666666,5,2,3,0.37142857142857144,0.38235294117647056,0.37681159420289856,13,21,22,0.5,4,4,0,27,59714,20460,80174,10,
TC053,2,mad,1.0,0.4635714285714286,0.6781428571428572,1,1,1.0,7,7,10,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.3888888888888889,0.4117647058823529,0.39999999999999997,14,20,22,0.375,3,5,0,28,40867,12755,53622,8,
TC054,2,sa,1.0,0.8697336561743343,0.9218401937046006,1,1,1.0,8,8,6,0,1.0,1.0,1.0,8,0,0,0.7857142857142857,0.7096774193548387,0.7457627118644068,22,9,6,0.8571428571428571,6,1,0,10,2489,1447,3936,1,
TC054,2,ps,1.0,0.8942355889724312,0.9365413533834587,1,1,1.0,8,8,6,0,1.0,1.0,1.0,8,0,0,0.8846153846153846,0.7419354838709677,0.8070175438596492,23,8,3,0.8571428571428571,6,1,0,9,8521,4204,12725,3,
TC054,2,iw,1.0,0.8178932178932179,0.8907359307359307,1,1,1.0,10,10,11,0,0.8,1.0,0.888888888888889,8,0,2,0.6857142857142857,0.7741935483870968,0.7272727272727272,24,7,11,0.8571428571428571,6,1,0,8,26975,9804,36779,6,
TC054,2,oa,1.0,0.8942355889724312,0.9365413533834587,1,1,1.0,8,8,6,0,1.0,1.0,1.0,8,0,0,0.8846153846153846,0.7419354838709677,0.8070175438596492,23,8,3,0.8571428571428571,6,1,0,9,15204,5061,20265,4,
TC054,2,mad,1.0,0.7712843753218663,0.8627706251931198,1,1,1.0,11,11,10,0,0.7272727272727273,1.0,0.8421052631578948,8,0,3,0.5714285714285714,0.7741935483870968,0.6575342465753424,24,7,18,0.8571428571428571,6,1,0,8,41925,14592,56517,8,
TC055,2,sa,1.0,0.37000000000000005,0.6220000000000001,1,1,1.0,8,8,9,0,0.375,0.42857142857142855,0.39999999999999997,3,4,5,0.3939393939393939,0.40625,0.4,13,19,20,0.25,2,6,0,29,2477,1732,4209,1,
TC055,2,ps,1.0,0.3691208791208791,0.6214725274725275,1,1,1.0,7,7,8,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,3,4,4,0.36363636363636365,0.375,0.3692307692307692,12,20,21,0.25,2,6,0,30,8789,4844,13633,3,
TC055,2,iw,1.0,0.23365079365079366,0.5401904761904762,1,1,1.0,8,8,9,0,0.25,0.2857142857142857,0.26666666666666666,2,5,6,0.3225806451612903,0.3125,0.3174603174603175,10,22,21,0.0,0,8,0,35,28192,10015,38207,6,
TC055,2,oa,1.0,0.3570217917675545,0.6142130750605327,1,1,1.0,7,7,8,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,3,4,4,0.37037037037037035,0.3125,0.3389830508474576,10,22,17,0.25,2,6,0,32,15838,5466,21304,4,
TC055,2,mad,1.0,0.30546218487394955,0.5832773109243697,1,1,1.0,10,10,13,0,0.3,0.42857142857142855,0.3529411764705882,3,4,7,0.24444444444444444,0.34375,0.2857142857142857,11,21,34,0.25,2,6,0,31,43122,14901,58023,8,
TC056,2,sa,1.0,0.36571428571428577,0.6194285714285714,1,1,1.0,7,7,7,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,3,4,4,0.35294117647058826,0.3333333333333333,0.34285714285714286,12,24,22,0.2857142857142857,2,5,0,33,2489,1607,4096,1,
TC056,2,ps,1.0,0.5791044776119404,0.7474626865671643,1,1,1.0,7,7,7,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,2,2,0.4838709677419355,0.4166666666666667,0.44776119402985076,15,21,16,0.5714285714285714,4,3,0,26,9694,5171,14865,3,
TC056,2,iw,1.0,0.6900176366843034,0.8140105820105821,1,1,1.0,8,8,9,0,0.75,0.8571428571428571,0.7999999999999999,6,1,2,0.5111111111111111,0.6388888888888888,0.5679012345679012,23,13,22,0.7142857142857143,5,2,0,16,28532,11902,40434,6,
TC056,2,oa,1.0,0.34328358208955223,0.6059701492537314,1,1,1.0,7,7,7,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,3,4,4,0.3870967741935484,0.3333333333333333,0.3582089552238806,12,24,19,0.14285714285714285,1,6,0,34,18017,6461,24478,4,
TC056,2,mad,1.0,0.4580383543127482,0.6748230125876489,1,1,1.0,12,12,13,0,0.4166666666666667,0.7142857142857143,0.5263157894736842,5,2,7,0.33962264150943394,0.5,0.4044943820224719,18,18,35,0.42857142857142855,3,4,0,24,45536,16608,62144,8,
TC057,2,sa,1.0,0.4634920634920635,0.6780952380952381,1,1,1.0,7,7,7,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.45161290322580644,0.4375,0.4444444444444444,14,18,17,0.2857142857142857,2,5,0,26,2492,1508,4000,1,
TC057,2,ps,1.0,0.4430913348946136,0.6658548009367682,1,1,1.0,7,7,7,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.41379310344827586,0.375,0.3934426229508197,12,20,17,0.2857142857142857,2,5,0,28,9305,4795,14100,3,
TC057,2,iw,1.0,0.4634920634920635,0.6780952380952381,1,1,1.0,7,7,7,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.45161290322580644,0.4375,0.4444444444444444,14,18,17,0.2857142857142857,2,5,0,26,27624,10245,37869,6,
TC057,2,oa,1.0,0.42997658079625295,0.6579859484777517,1,1,1.0,7,7,7,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.3793103448275862,0.34375,0.36065573770491804,11,21,18,0.2857142857142857,2,5,0,29,16838,6040,22878,4,
TC057,2,mad,1.0,0.46071428571428574,0.6764285714285714,1,1,1.0,7,7,7,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.4375,0.4375,0.4375,14,18,18,0.2857142857142857,2,5,0,26,41580,13195,54775,8,
TC058,2,sa,1.0,0.45859165709911975,0.6751549942594719,1,1,1.0,6,6,5,0,0.6666666666666666,0.5714285714285714,0.6153846153846153,4,3,2,0.45454545454545453,0.4411764705882353,0.4477611940298507,15,19,18,0.16666666666666666,1,5,0,27,2471,1447,3918,1,
TC058,2,ps,1.0,0.36000000000000004,0.6160000000000001,1,1,1.0,5,5,4,0,0.6,0.42857142857142855,0.5,3,4,2,0.46153846153846156,0.35294117647058826,0.4000000000000001,12,22,14,0.0,0,6,0,32,8868,4407,13275,3,
TC058,2,iw,1.0,0.39403508771929824,0.636421052631579,1,1,1.0,8,8,6,0,0.5,0.5714285714285714,0.5333333333333333,4,3,4,0.3333333333333333,0.4117647058823529,0.36842105263157887,14,20,28,0.16666666666666666,1,5,0,28,28467,10866,39333,6,
TC058,2,oa,1.0,0.36000000000000004,0.6160000000000001,1,1,1.0,5,5,4,0,0.6,0.42857142857142855,0.5,3,4,2,0.46153846153846156,0.35294117647058826,0.4000000000000001,12,22,14,0.0,0,6,0,32,15758,5264,21022,4,
TC058,2,mad,1.0,0.36614694070399245,0.6196881644223955,1,1,1.0,10,10,10,0,0.4,0.5714285714285714,0.47058823529411764,4,3,6,0.30612244897959184,0.4411764705882353,0.3614457831325301,15,19,34,0.16666666666666666,1,5,0,27,40783,13765,54548,8,
TC059,2,sa,1.0,0.5189560439560439,0.7113736263736263,1,1,1.0,7,7,8,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.5384615384615384,0.5384615384615384,0.5384615384615384,21,18,18,0.375,3,5,0,26,2478,1801,4279,1,
TC059,2,ps,1.0,0.41316046966731895,0.6478962818003914,1,1,1.0,7,7,8,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.29411764705882354,0.2564102564102564,0.273972602739726,10,29,24,0.375,3,5,0,37,9479,5234,14713,3,
TC059,2,iw,1.0,0.7492673992673994,0.8495604395604397,1,1,1.0,7,7,9,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,6,1,1,0.6410256410256411,0.6410256410256411,0.6410256410256411,25,14,14,0.75,6,2,1,17,28424,10596,39020,6,
TC059,2,oa,1.0,0.4146825396825397,0.6488095238095238,1,1,1.0,7,7,8,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.30303030303030304,0.2564102564102564,0.2777777777777778,10,29,23,0.375,3,5,0,37,17568,6267,23835,4,
TC059,2,mad,1.0,0.5574074074074075,0.7344444444444445,1,1,1.0,9,9,11,0,0.5555555555555556,0.7142857142857143,0.6250000000000001,5,2,4,0.5,0.5384615384615384,0.5185185185185186,21,18,21,0.5,4,4,1,24,41826,13775,55601,8,
TC060,2,sa,1.0,0.6927472527472528,0.8156483516483517,1,1,1.0,7,7,8,0,0.7142857142857143,0.8333333333333334,0.7692307692307692,5,1,2,0.6470588235294118,0.7096774193548387,0.6769230769230768,22,9,12,0.5714285714285714,4,3,0,13,2450,1630,4080,1,
TC060,2,ps,1.0,0.3312196000720591,0.5987317600432355,1,1,1.0,7,7,8,0,0.42857142857142855,0.5,0.4615384615384615,3,3,4,0.3,0.2903225806451613,0.29508196721311475,9,22,21,0.14285714285714285,1,6,0,31,9101,5003,14104,3,
TC060,2,iw,1.0,0.7636904761904763,0.8582142857142858,1,1,1.0,6,6,7,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,0.696969696969697,0.7419354838709677,0.71875,23,8,10,0.7142857142857143,5,2,0,11,16894,5722,22616,4,
TC060,2,oa,1.0,0.3312196000720591,0.5987317600432355,1,1,1.0,7,7,8,0,0.42857142857142855,0.5,0.4615384615384615,3,3,4,0.3,0.2903225806451613,0.29508196721311475,9,22,21,0.14285714285714285,1,6,0,31,35614,10582,46196,7,
TC060,2,mad,1.0,0.6765234765234767,0.8059140859140861,1,1,1.0,7,7,9,0,0.7142857142857143,0.8333333333333334,0.7692307692307692,5,1,2,0.6,0.6774193548387096,0.6363636363636364,21,10,14,0.5714285714285714,4,3,0,14,39986,12011,51997,8,
TC061,2,sa,1.0,0.4765367965367966,0.685922077922078,1,1,1.0,8,8,8,0,0.5,0.5714285714285714,0.5333333333333333,4,3,4,0.5,0.53125,0.5151515151515151,17,15,17,0.2857142857142857,2,5,0,23,2472,1694,4166,1,
TC061,2,ps,1.0,0.4663594470046083,0.679815668202765,1,1,1.0,7,7,7,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.4666666666666667,0.4375,0.45161290322580644,14,18,16,0.2857142857142857,2,5,0,26,9264,4818,14082,3,
TC061,2,iw,1.0,0.41492063492063497,0.648952380952381,1,1,1.0,11,11,14,0,0.36363636363636365,0.5714285714285714,0.4444444444444444,4,3,7,0.375,0.5625,0.45,18,14,30,0.2857142857142857,2,5,0,22,31115,13716,44831,6,
TC061,2,oa,1.0,0.4663594470046083,0.679815668202765,1,1,1.0,7,7,7,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.4666666666666667,0.4375,0.45161290322580644,14,18,16,0.2857142857142857,2,5,0,26,16929,5839,22768,4,
TC061,2,mad,1.0,0.4599597585513079,0.6759758551307847,1,1,1.0,9,9,11,0,0.4444444444444444,0.5714285714285714,0.5,4,3,5,0.46153846153846156,0.5625,0.5070422535211268,18,14,21,0.2857142857142857,2,5,0,22,42624,14523,57147,8,
TC062,2,sa,1.0,0.6718614718614719,0.8031168831168831,1,1,1.0,6,6,7,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,0.7272727272727273,0.7272727272727273,0.7272727272727273,24,9,9,0.5714285714285714,4,3,0,14,2491,1523,4014,1,
TC062,2,ps,1.0,0.8441558441558443,0.9064935064935066,1,1,1.0,6,6,7,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,0.8484848484848485,0.8484848484848485,0.8484848484848486,28,5,5,0.8571428571428571,6,1,0,7,9628,5131,14759,3,
TC062,2,iw,1.0,0.8441558441558443,0.9064935064935066,1,1,1.0,6,6,7,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,0.8484848484848485,0.8484848484848485,0.8484848484848486,28,5,5,0.8571428571428571,6,1,0,7,6836,2401,9237,2,
TC062,2,oa,1.0,0.8199134199134199,0.8919480519480519,1,1,1.0,6,6,8,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,0.7878787878787878,0.7878787878787878,0.7878787878787878,26,7,7,0.8571428571428571,6,1,1,9,37731,11780,49511,7,
TC062,2,mad,1.0,0.6763369963369963,0.8058021978021979,1,1,1.0,6,6,7,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,0.75,0.7272727272727273,0.7384615384615384,24,9,8,0.5714285714285714,4,3,0,14,39844,11997,51841,8,
TC063,2,sa,1.0,0.3932773109243698,0.6359663865546219,1,1,1.0,8,8,7,0,0.5,0.5,0.5,4,4,4,0.42424242424242425,0.4,0.411764705882353,14,21,19,0.14285714285714285,1,6,0,31,2479,1600,4079,1,
TC063,2,ps,1.0,0.2420634920634921,0.5452380952380953,1,1,1.0,8,8,7,0,0.375,0.375,0.375,3,5,5,0.17857142857142858,0.14285714285714285,0.15873015873015875,5,30,23,0.14285714285714285,1,6,0,41,9387,4934,14321,3,
TC063,2,iw,1.0,0.3090015360983103,0.5854009216589862,1,1,1.0,12,12,15,0,0.3333333333333333,0.5,0.4,4,4,8,0.2413793103448276,0.4,0.3010752688172043,14,21,44,0.14285714285714285,1,6,0,31,30688,12647,43335,6,
TC063,2,oa,1.0,0.2420634920634921,0.5452380952380953,1,1,1.0,8,8,7,0,0.375,0.375,0.375,3,5,5,0.17857142857142858,0.14285714285714285,0.15873015873015875,5,30,23,0.14285714285714285,1,6,0,41,17107,5838,22945,4,
TC063,2,mad,1.0,0.28380952380952384,0.5702857142857143,1,1,1.0,12,12,14,0,0.3333333333333333,0.5,0.4,4,4,8,0.2653061224489796,0.37142857142857144,0.30952380952380953,13,22,36,0.0,0,7,0,33,43051,15402,58453,8,
TC064,2,sa,1.0,0.7352409638554218,0.8411445783132532,1,1,1.0,8,8,7,0,0.875,0.875,0.875,7,1,1,0.7105263157894737,0.6,0.6506024096385543,27,18,11,0.625,5,3,0,22,2480,1793,4273,1,
TC064,2,ps,1.0,0.675,0.805,1,1,1.0,8,8,7,0,0.875,0.875,0.875,7,1,1,0.5384615384615384,0.4666666666666667,0.5,21,24,18,0.625,5,3,0,28,9916,6142,16058,3,
TC064,2,iw,1.0,0.621,0.7726,1,1,1.0,12,12,13,0,0.5833333333333334,0.875,0.7000000000000001,7,1,5,0.4909090909090909,0.6,0.54,27,18,28,0.625,5,3,0,22,33310,14505,47815,6,
TC064,2,oa,1.0,0.6681034482758621,0.8008620689655173,1,1,1.0,8,8,7,0,0.875,0.875,0.875,7,1,1,0.5,0.4666666666666667,0.4827586206896552,21,24,21,0.625,5,3,0,28,18748,6894,25642,4,
TC064,2,mad,1.0,0.6515290519877677,0.7909174311926606,1,1,1.0,13,13,14,0,0.5384615384615384,0.875,0.6666666666666667,7,1,6,0.5,0.7111111111111111,0.5871559633027522,32,13,32,0.75,6,2,0,16,53322,20553,73875,8,
TC065,2,sa,1.0,0.6095238095238095,0.7657142857142857,1,1,1.0,6,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,0.6071428571428571,0.6071428571428571,0.6071428571428571,17,11,11,0.5,3,3,0,16,2494,1334,3828,1,
TC065,2,ps,1.0,0.4379487179487179,0.6627692307692308,1,1,1.0,7,7,8,0,0.42857142857142855,0.5,0.4615384615384615,3,3,4,0.4375,0.5,0.4666666666666667,14,14,18,0.3333333333333333,2,4,0,21,9663,5226,14889,3,
TC065,2,iw,1.0,0.4915492957746479,0.6949295774647888,1,1,1.0,10,10,12,0,0.4,0.6666666666666666,0.5,4,2,6,0.3953488372093023,0.6071428571428571,0.4788732394366197,17,11,26,0.5,3,3,0,16,27273,9844,37117,6,
TC065,2,oa,1.0,0.5766623207301173,0.7459973924380703,1,1,1.0,7,7,7,0,0.5714285714285714,0.6666666666666666,0.6153846153846153,4,2,3,0.5483870967741935,0.6071428571428571,0.5762711864406779,17,11,14,0.5,3,3,0,16,17927,6245,24172,4,
TC065,2,mad,1.0,0.5590799031476997,0.7354479418886198,1,1,1.0,8,8,8,0,0.5,0.6666666666666666,0.5714285714285715,4,2,4,0.5483870967741935,0.6071428571428571,0.5762711864406779,17,11,14,0.5,3,3,0,16,38719,11732,50451,8,
TC066,2,sa,1.0,0.47170868347338935,0.6830252100840336,1,1,1.0,7,7,6,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.4166666666666667,0.46875,0.4411764705882353,15,17,21,0.3333333333333333,2,4,0,24,2493,1608,4101,1,
TC066,2,ps,1.0,0.4526151444184231,0.6715690866510539,1,1,1.0,7,7,6,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.41379310344827586,0.375,0.3934426229508197,12,20,17,0.3333333333333333,2,4,0,27,9365,4733,14098,3,
TC066,2,iw,1.0,0.4421621621621622,0.6652972972972973,1,1,1.0,8,8,8,0,0.5,0.5714285714285714,0.5333333333333333,4,3,4,0.35714285714285715,0.46875,0.40540540540540543,15,17,27,0.3333333333333333,2,4,0,24,31696,14653,46349,6,
TC066,2,oa,1.0,0.5050741608118657,0.7030444964871194,1,1,1.0,7,7,6,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,0.5517241379310345,0.5,0.5245901639344263,16,16,13,0.3333333333333333,2,4,0,23,16900,5628,22528,4,
TC066,2,mad,0.0,0.45777777777777784,0.27466666666666667,0,1,1.0,8,8,9,0,0.5,0.5714285714285714,0.5333333333333333,4,3,4,0.4,0.5,0.4444444444444445,16,16,24,0.3333333333333333,2,4,0,23,42515,14097,56612,8,ddl_generation_failed: Zirkelreferenz im Schema entdeckt: addresses -> persons -> addresses. Topologische Sortierung nicht möglich.
TC067,3,sa,1.0,0.5128212688584206,0.7076927613150523,1,1,1.0,14,14,16,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,10,4,4,0.4823529411764706,0.47674418604651164,0.4795321637426901,41,45,44,0.17647058823529413,3,14,4,63,2715,3740,6455,1,
TC067,3,ps,1.0,0.5361764705882354,0.7217058823529412,1,1,1.0,18,18,19,0,0.6111111111111112,0.7857142857142857,0.6875000000000001,11,3,7,0.5119047619047619,0.5,0.5058823529411764,43,43,41,0.29411764705882354,5,12,0,58,15684,12738,28422,3,
TC067,3,iw,1.0,0.4012056602576306,0.6407233961545784,1,1,1.0,22,22,28,0,0.45454545454545453,0.7142857142857143,0.5555555555555556,10,4,12,0.30833333333333335,0.43023255813953487,0.3592233009708738,37,49,83,0.17647058823529413,3,14,6,67,47147,22373,69520,6,
TC067,3,oa,1.0,0.5194728800611154,0.7116837280366692,1,1,1.0,21,21,23,0,0.5714285714285714,0.8571428571428571,0.6857142857142857,12,2,9,0.45555555555555555,0.47674418604651164,0.46590909090909094,41,45,49,0.29411764705882354,5,12,1,59,106560,38933,145493,10,
TC067,3,mad,1.0,0.4088676912206324,0.6453206147323794,1,1,1.0,22,22,36,0,0.45454545454545453,0.7142857142857143,0.5555555555555556,10,4,12,0.3088235294117647,0.4883720930232558,0.3783783783783784,42,44,94,0.17647058823529413,3,14,2,62,76398,34454,110852,8,
TC068,3,sa,1.0,0.6152593733949666,0.7691556240369799,1,1,1.0,17,17,25,0,0.7058823529411765,0.75,0.7272727272727272,12,4,5,0.4479166666666667,0.5308641975308642,0.4858757062146893,43,38,53,0.65,13,7,0,49,2715,3462,6177,1,
TC068,3,ps,1.0,0.39166199813258634,0.6349971988795517,1,1,1.0,19,19,24,0,0.47368421052631576,0.5625,0.5142857142857142,9,7,10,0.3611111111111111,0.32098765432098764,0.33986928104575165,26,55,46,0.25,5,15,0,77,15342,12828,28170,3,
TC068,3,iw,1.0,0.48741164758586364,0.6924469885515182,1,1,1.0,25,25,34,0,0.48,0.75,0.5853658536585366,12,4,13,0.34782608695652173,0.49382716049382713,0.40816326530612246,40,41,75,0.45,9,11,0,56,46204,21072,67276,6,
TC068,3,oa,1.0,0.3341414141414142,0.6004848484848485,1,1,1.0,20,20,26,0,0.4,0.5,0.4444444444444445,8,8,12,0.2857142857142857,0.2962962962962963,0.2909090909090909,24,57,60,0.2,4,16,1,81,103074,38150,141224,10,
TC068,3,mad,1.0,0.559927596769702,0.7359565580618213,1,1,1.0,22,22,30,0,0.5909090909090909,0.8125,0.6842105263157896,13,3,9,0.4074074074074074,0.5432098765432098,0.4656084656084655,44,37,64,0.5,10,10,0,50,71842,31804,103646,8,
TC069,3,sa,1.0,0.32787037037037037,0.5967222222222223,1,1,1.0,14,14,16,0,0.42857142857142855,0.46153846153846156,0.4444444444444445,6,7,8,0.27941176470588236,0.2835820895522388,0.28148148148148144,19,48,49,0.1875,3,13,0,68,2760,3309,6069,1,
TC069,3,ps,1.0,0.362353982300885,0.617412389380531,1,1,1.0,12,12,14,0,0.5,0.46153846153846156,0.48000000000000004,6,7,6,0.3695652173913043,0.2537313432835821,0.3008849557522124,17,50,29,0.25,4,12,0,69,12254,7765,20019,3,
TC069,3,iw,1.0,0.3905,0.6343000000000001,1,1,1.0,15,15,17,0,0.4666666666666667,0.5384615384615384,0.5,7,6,8,0.2891566265060241,0.3582089552238806,0.32,24,43,59,0.3125,5,11,0,60,40908,17838,58746,6,
TC069,3,oa,1.0,0.3610082644628099,0.6166049586776859,1,1,1.0,12,12,15,0,0.5,0.46153846153846156,0.48000000000000004,6,7,6,0.3333333333333333,0.26865671641791045,0.29752066115702475,18,49,36,0.25,4,12,0,68,68714,26160,94874,9,"oa_validator_failed: 1 validation error for CriticReport
findings.2.criterion
  Input should be 'syntaktische_korrektheit', 'pk_vollstaendigkeit', 'fk_integritaet', 'entitaets_vollstaendigkeit', 'attribut_vollstaendigkeit', 'beziehungs_korrektheit' or 'normalisierung' [type=literal_error, input_value='fk_vollstaendigkeit', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/literal_error"
TC069,3,mad,1.0,0.3406509121061361,0.6043905472636817,1,1,1.0,14,14,18,0,0.42857142857142855,0.46153846153846156,0.4444444444444445,6,7,8,0.31343283582089554,0.31343283582089554,0.31343283582089554,21,46,46,0.1875,3,13,0,66,57706,20885,78591,8,
TC070,3,sa,1.0,0.6504839334107628,0.7902903600464577,1,1,1.0,13,13,15,0,0.7692307692307693,0.6666666666666666,0.7142857142857142,10,5,3,0.6842105263157895,0.5909090909090909,0.6341463414634148,39,27,18,0.5555555555555556,10,8,1,40,2733,2849,5582,1,
TC070,3,ps,1.0,0.6301149425287357,0.7780689655172415,1,1,1.0,14,14,16,0,0.7857142857142857,0.7333333333333333,0.7586206896551724,11,4,3,0.5370370370370371,0.4393939393939394,0.4833333333333334,29,37,25,0.6666666666666666,12,6,0,47,11335,7480,18815,3,
TC070,3,iw,1.0,0.6205753245540302,0.7723451947324181,1,1,1.0,28,28,36,0,0.4642857142857143,0.8666666666666667,0.6046511627906976,13,2,15,0.44,0.6666666666666666,0.5301204819277109,44,22,56,0.8333333333333334,15,3,0,27,44961,21899,66860,6,
TC070,3,oa,1.0,0.48319327731092443,0.6899159663865546,1,1,1.0,13,13,17,0,0.6153846153846154,0.5333333333333333,0.5714285714285715,8,7,5,0.4339622641509434,0.3484848484848485,0.38655462184873957,23,43,30,0.5,9,9,1,59,69316,24310,93626,10,
TC070,3,mad,1.0,0.5901467505241091,0.7540880503144656,1,1,1.0,21,21,30,0,0.5238095238095238,0.7333333333333333,0.611111111111111,11,4,10,0.43010752688172044,0.6060606060606061,0.5031446540880504,40,26,53,0.7222222222222222,13,5,1,35,63354,27576,90930,8,
TC071,3,sa,1.0,0.44000000000000006,0.664,1,1,1.0,18,18,21,0,0.4444444444444444,0.5714285714285714,0.5,8,6,10,0.3592233009708738,0.45121951219512196,0.4,37,45,66,0.4,6,9,0,60,2847,4689,7536,1,
TC071,3,ps,1.0,0.37963208241353946,0.6277792494481237,1,1,1.0,13,13,15,0,0.46153846153846156,0.42857142857142855,0.4444444444444445,6,8,7,0.3333333333333333,0.2804878048780488,0.30463576158940403,23,59,46,0.4,6,9,0,76,13760,9647,23407,3,
TC071,3,iw,1.0,0.4026629680998613,0.6415977808599168,1,1,1.0,21,21,25,0,0.38095238095238093,0.5714285714285714,0.4571428571428571,8,6,13,0.2903225806451613,0.43902439024390244,0.34951456310679613,36,46,88,0.4,6,9,0,61,51228,23784,75012,6,
TC071,3,oa,1.0,0.411653691908469,0.6469922151450814,1,1,1.0,13,13,16,0,0.5384615384615384,0.5,0.5185185185185186,7,7,6,0.36,0.32926829268292684,0.3439490445859873,27,55,48,0.3333333333333333,5,10,1,72,100479,34361,134840,10,
TC071,3,mad,1.0,0.40532289628180035,0.6431937377690802,1,1,1.0,21,21,27,0,0.38095238095238093,0.5714285714285714,0.4571428571428571,8,6,13,0.2846715328467153,0.47560975609756095,0.3561643835616438,39,43,98,0.4,6,9,0,58,77835,34316,112151,8,
TC072,3,sa,1.0,0.3018803418803419,0.5811282051282052,1,1,1.0,16,16,22,0,0.375,0.42857142857142855,0.39999999999999997,6,8,10,0.23170731707317074,0.25675675675675674,0.24358974358974358,19,55,63,0.2222222222222222,4,14,0,77,2736,4073,6809,1,
TC072,3,ps,1.0,0.4134169278996865,0.6480501567398119,1,1,1.0,15,15,21,0,0.5333333333333333,0.5714285714285714,0.5517241379310344,8,6,7,0.2857142857142857,0.35135135135135137,0.3151515151515151,26,48,65,0.3333333333333333,6,12,0,66,14200,11776,25976,3,
TC072,3,iw,1.0,0.37975567190226883,0.6278534031413613,1,1,1.0,22,22,32,0,0.4090909090909091,0.6428571428571429,0.5000000000000001,9,5,13,0.23076923076923078,0.36486486486486486,0.28272251308900526,27,47,90,0.3333333333333333,6,12,0,64,47576,21336,68912,6,
